non_shiftable_load,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,electricity_pricing,outdoor_dry_bulb_temperature,solar_generation,carbon_intensity,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,month_sin,month_cos,hour_sin,hour_cos,day_type_sin,day_type_cos
0.08075621772678392,0.2825933077102712,0.5841352145104147,-0.20534016155814092,-1.2488790487916426,-1.6672516661065482,0.489444919178489,1.2496257622224562,0.587676438544286,-0.7131639480746047,-0.21883855682341055,0.7917385854825901,-0.6782793678707224,0.0,0.0,0.0,0.0,-0.34633576115193504,0.0,0.21174417563343007,-0.34584894957989404,-0.7112297130353904,-0.6721003454235408,0.49999999999999994,-0.8660254037844387,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
0.1378639388764885,-0.030596421446719785,-0.03667984780884375,-0.9960998000520302,-0.6271889329153879,-0.6242097106875861,0.41974432007749346,0.21070880457594715,1.8643940878284524,-0.7131639480746047,-0.5680378299948208,1.758956993994531,-0.6782793678707224,0.0,0.0,0.0,0.0,-1.1372321119444266,0.0,0.44678330045546477,0.4186986065048782,-0.7112297130353904,-0.6721003454235408,0.49999999999999994,-0.8660254037844387,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191
0.1313997752827202,-0.6854476733204271,1.3742634756440169,0.27476390467029155,1.099728055629764,-1.0414264928551709,0.489444919178489,-0.706187705024831,2.00892816133232,-0.7131639480746047,-0.6673199762886531,1.7656971919632556,-0.6782793678707224,1.0,1.0,1.0,1.0,0.2750828001850232,0.0,0.599230016297884,-0.2763446262994602,-0.7112297130353904,-0.6721003454235408,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146
0.7650420377843701,-1.3118271316344086,-1.3065288389164182,-0.5159957338235978,0.4089612602117032,-1.3195710143002275,-0.6257646664374391,-0.706187705024831,-0.7200127979192805,-0.15098444782355497,-0.6673199762886531,-0.6809946706836756,-0.5192977634242029,0.0,0.0,0.0,0.0,-0.9960006207314815,0.5778322310692855,0.6738222713434068,0.071176990102709,-0.05069481930348359,-0.6415861936574584,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
0.7423087608950081,-0.20142718280507768,-0.9961213077567885,-1.4479624506199673,-0.48903557383177576,0.07115159292505531,-2.15917784665934,0.8277836418357865,-0.7200127979192805,-0.5303693866432818,-0.6399317980006993,-0.6809946706836756,0.09971571771862822,0.0,0.0,0.0,0.0,-1.6174191820684398,0.01768964827601475,0.4831443007384417,1.1137418393092167,-0.6074807768471328,-0.6687098841161982,1.0,6.123233995736766e-17,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
0.8822321223662966,-0.5146169119620687,-0.5164005777828161,-0.20534016155814092,0.8924980170043457,0.6969767661764326,0.2803431218755025,-0.706187705024831,-0.7200127979192805,0.3594607425884412,-0.6673199762886531,-0.6809946706836756,-0.6444534945842288,0.0,0.0,0.0,0.0,-0.03562648048345617,0.10831652157142237,0.3421784280722535,-0.2763446262994602,-0.009195244828180547,-0.6551480388868284,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
0.19769461875815392,0.9089727660242521,0.10441448453644231,-0.3465472398606216,-0.9034956510826122,-0.6242097106875861,0.07124132457251593,2.5093416258564787,-0.06616817968749727,-0.6165932363750379,2.1878976102305248,0.04694670993855189,-0.6782793678707224,0.0,0.0,0.0,0.0,-0.34633576115193504,0.016292658182767213,0.23035230155241304,0.4186986065048782,-0.600564181101249,-0.6042911192766911,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0
0.12428347849396235,1.392993256539601,0.414822015696072,1.8280417659975738,-0.4199588942899697,0.905585157260225,-0.8348664637404256,0.7231946863680171,-0.7200127979192805,1.401044847348055,1.311475905016005,-0.6809946706836756,0.9588928991955631,1.0,1.0,1.0,1.0,1.2072106421904603,0.28542364362768763,0.8539544141412181,-0.06783165645815868,1.401790287332123,0.9248069303347691,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
0.5037182946964455,-1.3118271316344086,-0.6857137765971593,-1.1373068783545104,1.099728055629764,0.2797599840088477,0.62884611738048,-0.706187705024831,0.17816323028332698,-0.7131639480746047,-0.6673199762886531,0.41765759821838994,-0.6782793678707224,0.0,0.0,0.0,0.0,-0.9960006207314815,0.0,0.4152138344238583,0.2796899599440105,-0.7112297130353904,-0.6721003454235408,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
0.3559545985588193,-0.34378615060371026,-0.34708737896847297,0.5854194769357474,0.4089612602117032,0.07115159292505531,-0.9045670628414212,-0.706187705024831,-0.7200127979192805,2.4874653539681817,-0.6673199762886531,-0.6809946706836756,2.06838154299255,0.0,0.0,0.0,0.0,0.8965013615219809,0.9713174391668604,0.21730235983984814,-0.6238662427016295,1.9239932661463532,0.663741409669398,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
0.39996565693468095,0.1117625463519123,-0.03667984780884375,-0.035891667595165266,1.099728055629764,0.48836837509264014,-0.4863634682354481,-0.706187705024831,-0.640863186238591,-0.7131639480746047,-0.6673199762886531,-0.6742544727149512,-0.6782793678707224,0.0,0.0,0.0,0.0,0.41631429139796816,0.0,0.5346924766557998,1.3222548091505182,-0.7112297130353904,-0.6721003454235408,-0.5000000000000004,0.8660254037844384,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
0.17687773115552743,-0.9986374024774176,-0.8268081089424454,-0.5159957338235978,0.8924980170043457,0.41883224473137604,-0.13786047273047058,-0.706187705024831,-0.7200127979192805,0.39739923647041386,-0.6673199762886531,-0.6809946706836756,1.584671554995693,0.0,0.0,0.0,0.0,-0.20510426993898953,0.1146584115008417,0.43035340907241226,-0.2763446262994602,0.357384329703663,1.2604625997616752,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
0.14552368514285136,0.1117625463519123,-0.34708737896847297,-1.3067553723174872,0.4780379397535093,1.1141935483440175,0.07124132457251593,-0.2250785098730919,-0.7200127979192805,0.03525906759703822,-0.6673199762886531,-0.6809946706836756,0.24854956017919963,0.0,0.0,0.0,0.0,-0.5158135506074689,0.3500399219474438,0.6270461082390482,1.6002721022722537,-0.40344120234355946,-0.6721003454235408,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
0.16948684365910507,0.2825933077102712,0.7252295468557007,0.10531541070731493,-0.0745754965809393,-0.2765290588812654,0.489444919178489,-0.5632494658855461,0.5911177260086637,-0.7131639480746047,-0.663896454002659,-0.6742544727149512,-0.6782793678707224,0.0,0.0,0.0,0.0,0.1056050107294888,0.0,0.16781469691344808,0.4882029297853121,-0.7112297130353904,-0.6721003454235408,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
0.13514670178535768,0.2825933077102712,0.5841352145104147,-1.4479624506199673,-2.561335960085958,-1.5977155357452841,0.0015407254715204305,0.6743865071497247,0.783829824013821,-0.7131639480746047,1.674369267331392,1.691555014307288,-0.6782793678707224,0.0,0.0,0.0,0.0,-0.8265228312759477,0.0,0.31239973238289476,-2.0834570315907404,-0.7112297130353904,-0.6721003454235408,-0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
0.19966246162478232,-0.8278066411190591,-1.3065288389164182,-2.238722089113856,-0.48903557383177576,-0.8328181017713785,0.41974432007749346,1.0369615527713252,-0.7200127979192805,-0.575205788503795,1.0341705998504733,-0.6809946706836756,-0.6478360819128782,0.0,0.0,0.0,0.0,-1.1372321119444266,0.17591526446247918,0.5999338508509529,0.071176990102709,-0.5002735427859333,-0.4924058961343891,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
0.26241631304758184,-1.3118271316344086,-0.9961213077567885,-0.6854442277865739,0.6161912988371214,0.905585157260225,-0.4863634682354481,-0.706187705024831,-0.6890412107398802,-0.4820840307934984,-0.6673199762886531,-0.6809946706836756,-0.6478360819128782,0.0,0.0,0.0,0.0,-0.34633576115193504,0.1920194316081134,0.4689725195761152,0.071176990102709,-0.47260715980239787,-0.6721003454235408,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
0.2202734147774055,0.9089727660242521,-0.03667984780884375,-0.5159957338235978,-0.4199588942899697,0.48836837509264014,0.489444919178489,1.7586253454989338,-0.7200127979192805,-0.5096756627076603,2.081768419364704,-0.6809946706836756,0.31620130675218666,0.0,0.0,0.0,0.0,-0.03562648048345617,0.01271148946356483,0.24851451083330756,0.4882029297853121,-0.6766467343059712,-0.6721003454235408,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
0.14411644294712558,0.5957830368672612,0.10441448453644231,0.7266265552382276,-1.1798023692498365,-2.1540045786353974,-1.932650899581105,1.4866940612827335,-0.7200127979192805,0.8043758072043027,1.328593516445976,-0.6809946706836756,0.9013889146085242,0.0,0.0,0.0,0.0,0.5857920808535015,0.2504102357286821,0.5226008194193675,-1.9676164927900177,0.8000464574402288,0.9519306207935091,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
0.16102051421832475,0.5957830368672612,1.2049502768296743,0.8960750492012043,1.099728055629764,0.2797599840088477,0.2803431218755025,-0.706187705024831,0.5670287137580191,-0.7131639480746047,-0.6673199762886531,0.6838954179830009,-0.6782793678707224,1.0,1.0,1.0,1.0,0.7270235720664465,0.0,0.5874779985278934,0.4882029297853121,-0.7112297130353904,-0.6721003454235408,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
0.3903666519797531,-0.8278066411190591,-0.6857137765971593,-0.3465472398606216,0.6852679783789275,0.2797599840088477,0.6985467164814755,-0.706187705024831,-0.22102611558449858,-0.7131639480746047,-0.6673199762886531,-0.03730576467050221,-0.6782793678707224,0.0,0.0,0.0,0.0,-0.9960006207314815,0.0,0.45321346088756764,1.1137418393092167,-0.7112297130353904,-0.6721003454235408,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0.2682025840495828,0.2825933077102712,1.5153578079893029,0.5854194769357474,0.6852679783789275,-0.6937458410488503,-0.06815987362947508,-0.6643521228377233,2.5182387060602354,-0.7131639480746047,-0.36262649283516774,2.004974219852969,-0.6782793678707224,1.0,1.0,1.0,1.0,0.5857920808535015,0.0,0.5721061243562611,0.071176990102709,-0.7112297130353904,-0.6721003454235408,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
0.1451690120573559,0.4249522755089033,-0.5164005777828161,-1.3067553723174872,-0.7653422919990001,0.48836837509264014,1.5349539056934216,1.7621116440145261,0.009540144528814463,-0.7131639480746047,1.0512882112804443,0.8793611590760064,-0.6782793678707224,0.0,0.0,0.0,0.0,-0.8265228312759477,0.0,0.15348739309425485,0.6967158996266136,-0.7112297130353904,-0.6721003454235408,1.0,6.123233995736766e-17,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191
0.09946796367665164,0.4249522755089033,-0.34708737896847297,0.5006952299542601,-0.7653422919990001,0.07115159292505531,-1.1833694592454032,1.4657762701891797,-0.7200127979192805,2.190855310890941,1.6538281336154268,-0.6809946706836756,1.9702865104617189,0.0,0.0,0.0,0.0,0.41631429139796816,0.6184391553651606,0.30355238158471687,-0.6238662427016295,2.048491989572262,1.399471513362717,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
0.16774780807660752,1.5353522243382332,0.7252295468557007,0.8960750492012043,-0.0745754965809393,0.3492961143701119,0.2803431218755025,0.8312699403513788,-0.7200127979192805,0.03870802158630847,-0.5646143077088266,-0.6809946706836756,-0.5835669226685406,1.0,1.0,1.0,1.0,1.2072106421904603,0.12495842295348862,0.7258491979513566,0.14068131338314285,0.7343387978543323,1.063815843935811,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
0.2903494871420721,-0.5146169119620687,-1.1372156401020745,-1.1373068783545104,0.27080790112809106,1.8095548519566589,1.8137563020974037,-0.706187705024831,-0.7200127979192805,0.12838082530733483,-0.6673199762886531,-0.6809946706836756,-0.6478360819128782,0.0,0.0,0.0,0.0,-0.6852913400630027,0.6459354332549103,0.33783504787311136,0.2796899599440105,0.5821736914448878,0.4738755764582189,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
0.14016930020301668,0.4249522755089033,-0.03667984780884375,-1.3067553723174872,-0.4199588942899697,0.07115159292505531,1.325852108390435,1.301920239956341,-0.568596149486657,-0.7131639480746047,1.6709457450453977,-0.4383475438095997,-0.6782793678707224,0.0,0.0,0.0,0.0,-1.1372321119444266,0.0,0.18301437969287127,1.1137418393092167,-0.7112297130353904,-0.6721003454235408,-0.5000000000000004,0.8660254037844384,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0
0.1869229176939513,1.5353522243382332,0.5841352145104147,0.4159709829727718,-0.5581122533735818,0.14068772328631945,0.6985467164814755,0.9602629854282942,-0.7200127979192805,-0.4131049510080935,-0.07847414309764762,-0.6809946706836756,-0.2317778404890081,1.0,1.0,1.0,1.0,-0.03562648048345617,0.011392110744115511,0.5732044150221999,1.3222548091505182,-0.5175650321506429,-0.624633887120746,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
0.7570505496157061,0.7381420046658933,0.414822015696072,1.6868346876950935,0.4780379397535093,1.1141935483440175,0.0015407254715204305,-0.706187705024831,-0.7200127979192805,2.1874063569016706,-0.6673199762886531,-0.6809946706836756,2.2070676234671733,1.0,1.0,1.0,1.0,1.8286292035274179,0.7854015312912711,0.35921700797207434,-0.5543619194211956,2.1799073087440552,2.0267068552210765,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
0.2554315865395283,0.5957830368672612,1.063855944484388,0.4159709829727718,1.099728055629764,0.14068772328631945,0.907648513784462,-0.706187705024831,0.47755523968419616,-0.7131639480746047,-0.6673199762886531,0.3805865093904061,-0.6782793678707224,1.0,1.0,1.0,1.0,0.5857920808535015,0.0,0.3545843301246391,0.9052288694679151,-0.7112297130353904,-0.6721003454235408,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
0.3578341985138665,-0.6854476733204271,-1.9273439012356768,-0.20534016155814092,0.6852679783789275,0.6274406358151684,0.6985467164814755,-0.706187705024831,-0.7200127979192805,-0.5924505584501462,-0.6673199762886531,-0.6809946706836756,-0.2453081898036055,0.0,0.0,0.0,0.0,-0.03562648048345617,0.0,0.4832318395666666,-0.9713878591037987,-0.6074807768471328,-0.4517203604462793,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
0.2087942758999214,-1.625016860791399,-1.6169363700760475,-1.4479624506199673,1.3069580942551822,1.3228019394278099,1.325852108390435,-0.6573795258065386,-0.7200127979192805,0.09044233142536214,-0.663896454002659,-0.6809946706836756,-0.674896780542073,0.0,0.0,0.0,0.0,-2.2388377434053974,0.23558292961688554,0.6467571115229569,1.8087850721135552,-0.119860776762322,-0.4178157473728545,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
0.3349465025357589,-0.030596421446719785,-1.1372156401020745,-2.238722089113856,-1.663339126042479,0.6274406358151684,0.8379479146834665,1.2008175830041639,-0.7200127979192805,-0.675225454192632,2.023568540502802,-0.6809946706836756,-0.597097271983138,0.0,0.0,0.0,0.0,-2.0976062521924526,0.022944984294121003,0.26941369289622685,0.6272115763461797,-0.6870216279247969,-0.6415861936574584,-0.5000000000000004,0.8660254037844384,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
0.4513442926000017,-0.34378615060371026,1.5153578079893029,0.5854194769357474,1.099728055629764,-0.554673580326322,0.2803431218755025,-0.706187705024831,1.8919243875434748,-0.7131639480746047,-0.6673199762886531,1.8533197655566718,-0.6782793678707224,1.0,1.0,1.0,1.0,0.41631429139796816,0.0,0.6806191998883979,0.4882029297853121,-0.7112297130353904,-0.6721003454235408,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0
0.18502657302775985,-0.9986374024774176,-0.03667984780884375,-0.9960998000520302,0.6161912988371214,-0.6242097106875861,-0.13786047273047058,-0.3192085697940843,1.5374717787125607,-0.7131639480746047,-0.6604729317166647,0.7041160118891738,-0.6782793678707224,0.0,0.0,0.0,0.0,-1.1937247084296048,0.0,0.38964824549534416,0.2101856366635767,-0.7112297130353904,-0.6721003454235408,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
0.5568216772875301,-2.4222270804637382,-2.407064631209649,-1.6174109445829434,1.5141881328806004,1.5314103305116022,1.325852108390435,-0.706187705024831,-0.7200127979192805,-0.6648785922248214,-0.6673199762886531,-0.6809946706836756,-0.674896780542073,0.0,0.0,0.0,0.0,-1.7586506732813847,0.0,0.7502765583715341,1.1137418393092167,-0.6628135428142035,-0.6653194228088558,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
0.3715061742589893,-0.9986374024774176,0.10441448453644231,-1.9280665168483997,-0.696265612457194,-0.6242097106875861,1.1167503110874486,0.04336647582751616,0.3054908664653058,-0.7131639480746047,0.9246178866986583,1.1927803646216877,-0.6782793678707224,0.0,0.0,0.0,0.0,-1.9281284627369186,0.0,0.306436799958563,0.8357245461874813,-0.7112297130353904,-0.6721003454235408,-2.4492935982947064e-16,1.0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
0.2105600216257534,2.332562444010573,0.7252295468557007,-1.3067553723174872,-1.7721872271386585,-1.941181876620619,-2.2753455118276658,1.7586253454989338,-0.7200127979192805,-0.7131639480746047,2.177627043372542,-0.6809946706836756,-0.6782793678707224,0.0,0.0,0.0,0.0,-1.7586506732813847,0.0,0.23016466640910294,0.6272115763461797,-0.7112297130353904,-0.6721003454235408,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
0.2912704962684923,0.4249522755089033,1.5153578079893029,0.7266265552382276,0.8924980170043457,-0.20699292852000126,0.14094192367351144,-0.706187705024831,1.3757312678868037,-0.7131639480746047,-0.6673199762886531,1.6275231336044067,-0.6782793678707224,1.0,1.0,1.0,1.0,0.8965013615219809,0.0,0.9616065022021163,0.2796899599440105,-0.7112297130353904,-0.6721003454235408,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
0.2782849595372523,-1.1409963702760497,0.8945427456700444,0.4159709829727718,0.8924980170043457,-1.1804987535776992,-1.6712736529523717,-0.706187705024831,0.7769472490850653,-0.7131639480746047,-0.6673199762886531,1.5028294711830068,-0.6782793678707224,0.0,0.0,0.0,0.0,-0.5158135506074689,0.0,0.31855821480305635,0.2796899599440105,-0.7112297130353904,-0.6721003454235408,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
0.1269206297749642,0.2825933077102712,-0.34708737896847297,0.5854194769357474,-0.48903557383177576,0.07115159292505531,-0.7651658646394301,0.6430098205093939,-0.7200127979192805,2.518505939871614,1.0170529884205022,-0.6809946706836756,2.027790495048758,0.0,0.0,0.0,0.0,0.8965013615219809,0.8457103876784846,0.36728943038288697,-1.0408921823842325,2.529195393911189,2.057221006987159,0.49999999999999994,-0.8660254037844387,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0
0.5694639636211462,-0.030596421446719785,-0.8268081089424454,-1.1373068783545104,0.6852679783789275,0.905585157260225,0.8379479146834665,1.4762351657359565,-0.3827666264102555,-0.7131639480746047,1.9242863942089699,-0.5192299194342916,-0.6782793678707224,0.0,0.0,0.0,0.0,-1.4479413926129059,0.0,0.25910150706063584,0.2101856366635767,-0.7112297130353904,-0.6721003454235408,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191
0.135970453314563,0.4249522755089033,1.3742634756440169,-0.3465472398606216,0.6852679783789275,-0.4156013196037937,1.1167503110874486,-0.4516879133865922,1.761155463897118,-0.7131639480746047,-0.6125436197127456,0.6535645271237414,-0.6782793678707224,1.0,1.0,1.0,1.0,0.1056050107294888,0.0,0.4573478666060402,0.6967158996266136,-0.7112297130353904,-0.6721003454235408,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
